dateTime, 	Metres
2025-09-09T09:00:00,0.076
2025-09-11T07:30:00,0.089
2025-09-12T08:45:00,0.096
2025-09-12T12:15:00,0.102
2025-09-13T09:00:00,0.089
2025-09-15T06:45:00,0.098
2025-09-16T08:30:00,0.111
2025-09-16T16:15:00,0.122
2025-09-17T09:00:00,0.112
2025-09-18T09:00:00,0.1
2025-09-19T09:00:00,0.091
2025-09-20T09:00:00,0.087
2025-09-21T12:15:00,0.085
2025-09-22T09:30:00,0.082
2025-09-23T13:00:00,0.081
2025-09-24T09:00:00,0.08
2025-09-25T15:00:00,0.08
2025-09-26T09:15:00,0.079
2025-09-27T14:15:00,0.079
2025-09-28T10:45:00,0.079
2025-09-29T09:00:00,0.077
2025-09-30T15:00:00,0.078
2025-10-01T11:30:00,0.077
2025-10-03T08:30:00,0.08
2025-10-04T08:45:00,0.109
2025-10-04T12:15:00,0.112
2025-10-05T09:00:00,0.103
2025-10-06T09:00:00,0.092
2025-10-07T09:00:00,0.088
2025-10-08T09:00:00,0.086
2025-10-09T11:30:00,0.085
2025-10-10T09:00:00,0.083
2025-10-11T15:15:00,0.083
2025-10-12T18:45:00,0.083
2025-10-13T13:30:00,0.083
2025-10-14T10:45:00,0.082
2025-10-15T09:00:00,0.081
2025-10-16T09:00:00,0.081
2025-10-17T12:00:00,0.081
2025-10-18T21:45:00,0.081
2025-10-20T08:00:00,0.107
2025-10-21T02:45:00,0.138
2025-10-21T09:00:00,0.134
2025-10-22T09:00:00,0.127
2025-10-24T08:15:00,0.125
2025-10-25T05:45:00,0.163
2025-10-25T09:15:00,0.163
2025-10-27T08:15:00,0.147
2025-10-28T08:15:00,0.149
2025-10-28T22:45:00,0.155
2025-10-29T09:00:00,0.153
2025-10-30T09:00:00,0.141
2025-10-31T09:00:00,0.136
2025-11-02T08:15:00,0.15
2025-11-02T11:30:00,0.151
2025-11-03T10:45:00,0.151
2025-11-04T09:00:00,0.147
2025-11-05T09:00:00,0.146
2025-11-06T09:00:00,0.143
2025-11-07T09:15:00,0.139
2025-11-08T09:00:00,0.136
2025-11-10T08:45:00,0.173
2025-11-10T23:30:00,0.226
2025-11-12T08:45:00,0.257
2025-11-12T21:15:00,0.311
2025-11-13T09:00:00,0.296
2025-11-15T03:45:00,0.534
2025-11-15T09:00:00,0.524
2025-11-16T09:00:00,0.419
2025-11-17T09:15:00,0.331
2025-11-18T09:00:00,0.285
2025-11-19T09:00:00,0.263
2025-11-20T09:00:00,0.23
2025-11-21T09:00:00,0.205
2025-11-23T08:00:00,0.261
2025-11-24T08:45:00,0.364
2025-11-24T15:15:00,0.431
2025-11-25T09:30:00,0.366
2025-11-26T09:00:00,0.315
2025-11-27T09:00:00,0.284
2025-11-28T09:00:00,0.263
2025-11-29T17:00:00,0.248
2025-12-01T08:45:00,0.258
2025-12-02T05:45:00,0.391
2025-12-02T09:00:00,0.388
2025-12-03T09:00:00,0.349
2025-12-04T16:30:00,0.362
2025-12-06T01:30:00,0.355
2025-12-06T09:30:00,0.354
2025-12-08T03:30:00,0.337
2025-12-09T08:30:00,0.353
2025-12-09T21:00:00,0.387
2025-12-10T09:00:00,0.38
2025-12-11T09:00:00,0.348
2025-12-12T09:15:00,0.321
2025-12-13T09:00:00,0.296
2025-12-14T09:00:00,0.278
2025-12-16T08:45:00,0.467
2025-12-16T11:45:00,0.477
